Unnamed: 0,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
2471,WDPRB,NM,2016,10673.0,New Mexico,48.84541366287206,28.0,2015514.0
2472,WDTCB,NM,2016,10673.0,New Mexico,48.84541366287206,28.0,2015514.0
2473,WSTCB,NM,2016,407.0,New Mexico,48.84541366287206,28.0,2015514.0
2474,WWPRB,NM,2016,11080.0,New Mexico,48.84541366287206,28.0,2015514.0
2475,WYTCB,NM,2016,33285.0,New Mexico,48.84541366287206,28.0,2015514.0
2476,BDFDB,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2477,BDPRP,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2478,BFFDB,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2479,BFPRP,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2480,CLPRB,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2481,CLPRK,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2482,CLPRP,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2483,COPRK,NV,2016,5.722,Nevada,39.97099675321804,16.0,54082.0
2484,EMFDB,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2485,ENPRP,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2486,GETCB,NV,2016,32506.0,Nevada,39.97099675321804,16.0,54082.0
2487,HYTCB,NV,2016,16518.0,Nevada,39.97099675321804,16.0,54082.0
2488,NCPRB,NV,2016,85523.0,Nevada,39.97099675321804,16.0,54082.0
2489,NGMPB,NV,2016,3.0,Nevada,39.97099675321804,16.0,54082.0
2490,NGMPK,NV,2016,1.041,Nevada,39.97099675321804,16.0,54082.0
2491,NGMPP,NV,2016,3.0,Nevada,39.97099675321804,16.0,54082.0
2492,NUETB,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2493,PAPRB,NV,2016,1585.0,Nevada,39.97099675321804,16.0,54082.0
2494,PAPRP,NV,2016,277.0,Nevada,39.97099675321804,16.0,54082.0
2495,REPRB,NV,2016,88587.0,Nevada,39.97099675321804,16.0,54082.0
2496,SOTCB,NV,2016,33324.0,Nevada,39.97099675321804,16.0,54082.0
2497,TEPRB,NV,2016,90175.0,Nevada,39.97099675321804,16.0,54082.0
2498,TETCB,NV,2016,727193.0,Nevada,39.97099675321804,16.0,54082.0
2499,WDEXB,NV,2016,0.0,Nevada,39.97099675321804,16.0,54082.0
2500,WDPRB,NV,2016,2291.0,Nevada,39.97099675321804,16.0,54082.0
2501,WDTCB,NV,2016,2291.0,Nevada,39.97099675321804,16.0,54082.0
2502,WSTCB,NV,2016,773.0,Nevada,39.97099675321804,16.0,54082.0
2503,WWPRB,NV,2016,3064.0,Nevada,39.97099675321804,16.0,54082.0
2504,WYTCB,NV,2016,3175.0,Nevada,39.97099675321804,16.0,54082.0
2505,BDFDB,NY,2016,0.0,New York,170.1509065444537,73.0,2403723.0
2506,BDPRP,NY,2016,0.0,New York,170.1509065444537,73.0,2403723.0
2507,BFFDB,NY,2016,21669.0,New York,170.1509065444537,73.0,2403723.0
2508,BFPRP,NY,2016,3801.0,New York,170.1509065444537,73.0,2403723.0
2509,CLPRB,NY,2016,0.0,New York,170.1509065444537,73.0,2403723.0
2510,CLPRK,NY,2016,0.0,New York,170.1509065444537,73.0,2403723.0
2511,CLPRP,NY,2016,0.0,New York,170.1509065444537,73.0,2403723.0
2512,COPRK,NY,2016,5.722,New York,170.1509065444537,73.0,2403723.0
2513,EMFDB,NY,2016,21669.0,New York,170.1509065444537,73.0,2403723.0
2514,ENPRP,NY,2016,3801.0,New York,170.1509065444537,73.0,2403723.0
2515,GETCB,NY,2016,1185.0,New York,170.1509065444537,73.0,2403723.0
2516,HYTCB,NY,2016,248232.0,New York,170.1509065444537,73.0,2403723.0
2517,NCPRB,NY,2016,296467.0,New York,170.1509065444537,73.0,2403723.0
2518,NGMPB,NY,2016,13942.0,New York,170.1509065444537,73.0,2403723.0
2519,NGMPK,NY,2016,1.031,New York,170.1509065444537,73.0,2403723.0
2520,NGMPP,NY,2016,13523.0,New York,170.1509065444537,73.0,2403723.0
2521,NUETB,NY,2016,434791.0,New York,170.1509065444537,73.0,2403723.0
2522,PAPRB,NY,2016,1287.0,New York,170.1509065444537,73.0,2403723.0
2523,PAPRP,NY,2016,225.0,New York,170.1509065444537,73.0,2403723.0
2524,REPRB,NY,2016,412994.0,New York,170.1509065444537,73.0,2403723.0
2525,SOTCB,NY,2016,10674.0,New York,170.1509065444537,73.0,2403723.0
2526,TEPRB,NY,2016,863014.0,New York,170.1509065444537,73.0,2403723.0
2527,TETCB,NY,2016,3768794.0,New York,170.1509065444537,73.0,2403723.0
2528,WDEXB,NY,2016,0.0,New York,170.1509065444537,73.0,2403723.0
2529,WDPRB,NY,2016,61123.0,New York,170.1509065444537,73.0,2403723.0
2530,WDTCB,NY,2016,61123.0,New York,170.1509065444537,73.0,2403723.0
2531,WSTCB,NY,2016,33736.0,New York,170.1509065444537,73.0,2403723.0
2532,WWPRB,NY,2016,94858.0,New York,170.1509065444537,73.0,2403723.0
2533,WYTCB,NY,2016,36376.0,New York,170.1509065444537,73.0,2403723.0
2534,BDFDB,OH,2016,8675.0,Ohio,205.3227286042539,132.0,775584.0
2535,BDPRP,OH,2016,1597.0,Ohio,205.3227286042539,132.0,775584.0
2536,BFFDB,OH,2016,88369.0,Ohio,205.3227286042539,132.0,775584.0
2537,BFPRP,OH,2016,15575.0,Ohio,205.3227286042539,132.0,775584.0
2538,CLPRB,OH,2016,309088.0,Ohio,205.3227286042539,132.0,775584.0
2539,CLPRK,OH,2016,24.601,Ohio,205.3227286042539,132.0,775584.0
2540,CLPRP,OH,2016,12564.0,Ohio,205.3227286042539,132.0,775584.0
2541,COPRK,OH,2016,5.722,Ohio,205.3227286042539,132.0,775584.0
2542,EMFDB,OH,2016,79695.0,Ohio,205.3227286042539,132.0,775584.0
2543,ENPRP,OH,2016,13978.0,Ohio,205.3227286042539,132.0,775584.0
2544,GETCB,OH,2016,3435.0,Ohio,205.3227286042539,132.0,775584.0
2545,HYTCB,OH,2016,4619.0,Ohio,205.3227286042539,132.0,775584.0
2546,NCPRB,OH,2016,21425.0,Ohio,205.3227286042539,132.0,775584.0
2547,NGMPB,OH,2016,1647241.0,Ohio,205.3227286042539,132.0,775584.0
2548,NGMPK,OH,2016,1.146,Ohio,205.3227286042539,132.0,775584.0
2549,NGMPP,OH,2016,1437285.0,Ohio,205.3227286042539,132.0,775584.0
2550,NUETB,OH,2016,175893.0,Ohio,205.3227286042539,132.0,775584.0
2551,PAPRB,OH,2016,123595.0,Ohio,205.3227286042539,132.0,775584.0
2552,PAPRP,OH,2016,21600.0,Ohio,205.3227286042539,132.0,775584.0
2553,REPRB,OH,2016,166682.0,Ohio,205.3227286042539,132.0,775584.0
2554,SOTCB,OH,2016,1874.0,Ohio,205.3227286042539,132.0,775584.0
2555,TEPRB,OH,2016,2422499.0,Ohio,205.3227286042539,132.0,775584.0
2556,TETCB,OH,2016,3667777.0,Ohio,205.3227286042539,132.0,775584.0
2557,WDEXB,OH,2016,0.0,Ohio,205.3227286042539,132.0,775584.0
2558,WDPRB,OH,2016,41902.0,Ohio,205.3227286042539,132.0,775584.0
2559,WDTCB,OH,2016,41902.0,Ohio,205.3227286042539,132.0,775584.0
2560,WSTCB,OH,2016,14986.0,Ohio,205.3227286042539,132.0,775584.0
2561,WWPRB,OH,2016,56888.0,Ohio,205.3227286042539,132.0,775584.0
2562,WYTCB,OH,2016,11497.0,Ohio,205.3227286042539,132.0,775584.0
2563,BDFDB,OK,2016,4466.0,Oklahoma,96.10102410349825,58.0,1341097.0
2564,BDPRP,OK,2016,822.0,Oklahoma,96.10102410349825,58.0,1341097.0
2565,BFFDB,OK,2016,4466.0,Oklahoma,96.10102410349825,58.0,1341097.0
2566,BFPRP,OK,2016,822.0,Oklahoma,96.10102410349825,58.0,1341097.0
2567,CLPRB,OK,2016,14440.0,Oklahoma,96.10102410349825,58.0,1341097.0
2568,CLPRK,OK,2016,22.072,Oklahoma,96.10102410349825,58.0,1341097.0
2569,CLPRP,OK,2016,654.0,Oklahoma,96.10102410349825,58.0,1341097.0
2570,COPRK,OK,2016,5.722,Oklahoma,96.10102410349825,58.0,1341097.0
2571,EMFDB,OK,2016,0.0,Oklahoma,96.10102410349825,58.0,1341097.0
2572,ENPRP,OK,2016,0.0,Oklahoma,96.10102410349825,58.0,1341097.0
2573,GETCB,OK,2016,24.0,Oklahoma,96.10102410349825,58.0,1341097.0
2574,HYTCB,OK,2016,23758.0,Oklahoma,96.10102410349825,58.0,1341097.0
2575,NCPRB,OK,2016,209175.0,Oklahoma,96.10102410349825,58.0,1341097.0
2576,NGMPB,OK,2016,2864577.0,Oklahoma,96.10102410349825,58.0,1341097.0
2577,NGMPK,OK,2016,1.161,Oklahoma,96.10102410349825,58.0,1341097.0
2578,NGMPP,OK,2016,2468312.0,Oklahoma,96.10102410349825,58.0,1341097.0
2579,NUETB,OK,2016,0.0,Oklahoma,96.10102410349825,58.0,1341097.0
2580,PAPRB,OK,2016,885142.0,Oklahoma,96.10102410349825,58.0,1341097.0
2581,PAPRP,OK,2016,154691.0,Oklahoma,96.10102410349825,58.0,1341097.0
2582,REPRB,OK,2016,243569.0,Oklahoma,96.10102410349825,58.0,1341097.0
2583,SOTCB,OK,2016,115.0,Oklahoma,96.10102410349825,58.0,1341097.0
2584,TEPRB,OK,2016,4007728.0,Oklahoma,96.10102410349825,58.0,1341097.0
2585,TETCB,OK,2016,1624919.0,Oklahoma,96.10102410349825,58.0,1341097.0
2586,WDEXB,OK,2016,0.0,Oklahoma,96.10102410349825,58.0,1341097.0
2587,WDPRB,OK,2016,22216.0,Oklahoma,96.10102410349825,58.0,1341097.0
2588,WDTCB,OK,2016,22216.0,Oklahoma,96.10102410349825,58.0,1341097.0
2589,WSTCB,OK,2016,7712.0,Oklahoma,96.10102410349825,58.0,1341097.0
2590,WWPRB,OK,2016,29928.0,Oklahoma,96.10102410349825,58.0,1341097.0
2591,WYTCB,OK,2016,185278.0,Oklahoma,96.10102410349825,58.0,1341097.0
2592,BDFDB,OR,2016,1394.0,Oregon,37.66506368436072,162.0,104123811.0
2593,BDPRP,OR,2016,257.0,Oregon,37.66506368436072,162.0,104123811.0
2594,BFFDB,OR,2016,6548.0,Oregon,37.66506368436072,162.0,104123811.0
2595,BFPRP,OR,2016,1161.0,Oregon,37.66506368436072,162.0,104123811.0
2596,CLPRB,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2597,CLPRK,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2598,CLPRP,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2599,COPRK,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2600,EMFDB,OR,2016,5153.0,Oregon,37.66506368436072,162.0,104123811.0
2601,ENPRP,OR,2016,904.0,Oregon,37.66506368436072,162.0,104123811.0
2602,GETCB,OR,2016,2928.0,Oregon,37.66506368436072,162.0,104123811.0
2603,HYTCB,OR,2016,318960.0,Oregon,37.66506368436072,162.0,104123811.0
2604,NCPRB,OR,2016,391102.0,Oregon,37.66506368436072,162.0,104123811.0
2605,NGMPB,OR,2016,848.0,Oregon,37.66506368436072,162.0,104123811.0
2606,NGMPK,OR,2016,1.059,Oregon,37.66506368436072,162.0,104123811.0
2607,NGMPP,OR,2016,801.0,Oregon,37.66506368436072,162.0,104123811.0
2608,NUETB,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2609,PAPRB,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2610,PAPRP,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2611,REPRB,OR,2016,468111.0,Oregon,37.66506368436072,162.0,104123811.0
2612,SOTCB,OR,2016,3140.0,Oregon,37.66506368436072,162.0,104123811.0
2613,TEPRB,OR,2016,468959.0,Oregon,37.66506368436072,162.0,104123811.0
2614,TETCB,OR,2016,988158.0,Oregon,37.66506368436072,162.0,104123811.0
2615,WDEXB,OR,2016,0.0,Oregon,37.66506368436072,162.0,104123811.0
2616,WDPRB,OR,2016,64827.0,Oregon,37.66506368436072,162.0,104123811.0
2617,WDTCB,OR,2016,64827.0,Oregon,37.66506368436072,162.0,104123811.0
2618,WSTCB,OR,2016,5634.0,Oregon,37.66506368436072,162.0,104123811.0
2619,WWPRB,OR,2016,70461.0,Oregon,37.66506368436072,162.0,104123811.0
2620,WYTCB,OR,2016,66075.0,Oregon,37.66506368436072,162.0,104123811.0
2621,BDFDB,PA,2016,4761.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2622,BDPRP,PA,2016,876.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2623,BFFDB,PA,2016,18865.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2624,BFPRP,PA,2016,3350.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2625,CLPRB,PA,2016,1168609.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2626,CLPRK,PA,2016,25.468,Pennsylvania,217.9773815150014,74.0,2394977.0
2627,CLPRP,PA,2016,45885.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2628,COPRK,PA,2016,5.722,Pennsylvania,217.9773815150014,74.0,2394977.0
2629,EMFDB,PA,2016,14104.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2630,ENPRP,PA,2016,2474.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2631,GETCB,PA,2016,2162.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2632,HYTCB,PA,2016,21922.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2633,NCPRB,PA,2016,60247.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2634,NGMPB,PA,2016,5525743.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2635,NGMPK,PA,2016,1.061,Pennsylvania,217.9773815150014,74.0,2394977.0
2636,NGMPP,PA,2016,5210208.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2637,NUETB,PA,2016,867302.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2638,PAPRB,PA,2016,35888.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2639,PAPRP,PA,2016,6272.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2640,REPRB,PA,2016,196773.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2641,SOTCB,PA,2016,4071.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2642,TEPRB,PA,2016,7794315.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2643,TETCB,PA,2016,3762485.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2644,WDEXB,PA,2016,0.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2645,WDPRB,PA,2016,76880.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2646,WDTCB,PA,2016,76880.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2647,WSTCB,PA,2016,40781.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2648,WWPRB,PA,2016,117661.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2649,WYTCB,PA,2016,32093.0,Pennsylvania,217.9773815150014,74.0,2394977.0
2650,BDFDB,RI,2016,130.0,Rhode Island,9.588941637985895,10.0,489512.0
2651,BDPRP,RI,2016,24.0,Rhode Island,9.588941637985895,10.0,489512.0
2652,BFFDB,RI,2016,130.0,Rhode Island,9.588941637985895,10.0,489512.0
2653,BFPRP,RI,2016,24.0,Rhode Island,9.588941637985895,10.0,489512.0
2654,CLPRB,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2655,CLPRK,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2656,CLPRP,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2657,COPRK,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2658,EMFDB,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2659,ENPRP,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2660,GETCB,RI,2016,57.0,Rhode Island,9.588941637985895,10.0,489512.0
2661,HYTCB,RI,2016,20.0,Rhode Island,9.588941637985895,10.0,489512.0
2662,NCPRB,RI,2016,771.0,Rhode Island,9.588941637985895,10.0,489512.0
2663,NGMPB,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2664,NGMPK,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2665,NGMPP,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2666,NUETB,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2667,PAPRB,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2668,PAPRP,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2669,REPRB,RI,2016,4700.0,Rhode Island,9.588941637985895,10.0,489512.0
2670,SOTCB,RI,2016,450.0,Rhode Island,9.588941637985895,10.0,489512.0
2671,TEPRB,RI,2016,4700.0,Rhode Island,9.588941637985895,10.0,489512.0
2672,TETCB,RI,2016,185173.0,Rhode Island,9.588941637985895,10.0,489512.0
2673,WDEXB,RI,2016,0.0,Rhode Island,9.588941637985895,10.0,489512.0
2674,WDPRB,RI,2016,1688.0,Rhode Island,9.588941637985895,10.0,489512.0
2675,WDTCB,RI,2016,1688.0,Rhode Island,9.588941637985895,10.0,489512.0
2676,WSTCB,RI,2016,2110.0,Rhode Island,9.588941637985895,10.0,489512.0
2677,WWPRB,RI,2016,3799.0,Rhode Island,9.588941637985895,10.0,489512.0
2678,WYTCB,RI,2016,245.0,Rhode Island,9.588941637985895,10.0,489512.0
2679,BDFDB,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2680,BDPRP,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2681,BFFDB,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2682,BFPRP,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2683,CLPRB,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2684,CLPRK,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2685,CLPRP,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2686,COPRK,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2687,EMFDB,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2688,ENPRP,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2689,GETCB,SC,2016,648.0,South Carolina,72.25720541094195,77.0,22430291.0
2690,HYTCB,SC,2016,20551.0,South Carolina,72.25720541094195,77.0,22430291.0
2691,NCPRB,SC,2016,21612.0,South Carolina,72.25720541094195,77.0,22430291.0
2692,NGMPB,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2693,NGMPK,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2694,NGMPP,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2695,NUETB,SC,2016,583883.0,South Carolina,72.25720541094195,77.0,22430291.0
2696,PAPRB,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2697,PAPRP,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2698,REPRB,SC,2016,131043.0,South Carolina,72.25720541094195,77.0,22430291.0
2699,SOTCB,SC,2016,412.0,South Carolina,72.25720541094195,77.0,22430291.0
2700,TEPRB,SC,2016,714927.0,South Carolina,72.25720541094195,77.0,22430291.0
2701,TETCB,SC,2016,1658202.0,South Carolina,72.25720541094195,77.0,22430291.0
2702,WDEXB,SC,2016,6011.0,South Carolina,72.25720541094195,77.0,22430291.0
2703,WDPRB,SC,2016,104947.0,South Carolina,72.25720541094195,77.0,22430291.0
2704,WDTCB,SC,2016,98936.0,South Carolina,72.25720541094195,77.0,22430291.0
2705,WSTCB,SC,2016,4484.0,South Carolina,72.25720541094195,77.0,22430291.0
2706,WWPRB,SC,2016,109432.0,South Carolina,72.25720541094195,77.0,22430291.0
2707,WYTCB,SC,2016,0.0,South Carolina,72.25720541094195,77.0,22430291.0
2708,BDFDB,SD,2016,0.0,South Dakota,14.80376575599943,32.0,76031784.0
2709,BDPRP,SD,2016,0.0,South Dakota,14.80376575599943,32.0,76031784.0
2710,BFFDB,SD,2016,154087.0,South Dakota,14.80376575599943,32.0,76031784.0
2711,BFPRP,SD,2016,27026.0,South Dakota,14.80376575599943,32.0,76031784.0
2712,CLPRB,SD,2016,0.0,South Dakota,14.80376575599943,32.0,76031784.0
2713,CLPRK,SD,2016,0.0,South Dakota,14.80376575599943,32.0,76031784.0
2714,CLPRP,SD,2016,0.0,South Dakota,14.80376575599943,32.0,76031784.0
2715,COPRK,SD,2016,5.722,South Dakota,14.80376575599943,32.0,76031784.0
2716,EMFDB,SD,2016,154087.0,South Dakota,14.80376575599943,32.0,76031784.0
2717,ENPRP,SD,2016,27026.0,South Dakota,14.80376575599943,32.0,76031784.0
2718,GETCB,SD,2016,1868.0,South Dakota,14.80376575599943,32.0,76031784.0
2719,HYTCB,SD,2016,44365.0,South Dakota,14.80376575599943,32.0,76031784.0
2720,NCPRB,SD,2016,80538.0,South Dakota,14.80376575599943,32.0,76031784.0
2721,NGMPB,SD,2016,511.0,South Dakota,14.80376575599943,32.0,76031784.0
2722,NGMPK,SD,2016,1.124,South Dakota,14.80376575599943,32.0,76031784.0
2723,NGMPP,SD,2016,455.0,South Dakota,14.80376575599943,32.0,76031784.0
2724,NUETB,SD,2016,0.0,South Dakota,14.80376575599943,32.0,76031784.0
2725,PAPRB,SD,2016,8045.0,South Dakota,14.80376575599943,32.0,76031784.0
2726,PAPRP,SD,2016,1406.0,South Dakota,14.80376575599943,32.0,76031784.0
2727,REPRB,SD,2016,237289.0,South Dakota,14.80376575599943,32.0,76031784.0
2728,SOTCB,SD,2016,15.0,South Dakota,14.80376575599943,32.0,76031784.0
2729,TEPRB,SD,2016,245846.0,South Dakota,14.80376575599943,32.0,76031784.0
2730,TETCB,SD,2016,388097.0,South Dakota,14.80376575599943,32.0,76031784.0
2731,WDEXB,SD,2016,0.0,South Dakota,14.80376575599943,32.0,76031784.0
2732,WDPRB,SD,2016,2146.0,South Dakota,14.80376575599943,32.0,76031784.0
2733,WDTCB,SD,2016,2146.0,South Dakota,14.80376575599943,32.0,76031784.0
2734,WSTCB,SD,2016,519.0,South Dakota,14.80376575599943,32.0,76031784.0
2735,WWPRB,SD,2016,2665.0,South Dakota,14.80376575599943,32.0,76031784.0
2736,WYTCB,SD,2016,34290.0,South Dakota,14.80376575599943,32.0,76031784.0
2737,BDFDB,TN,2016,250.0,Tennessee,101.3548027538424,60.0,1102457.0
2738,BDPRP,TN,2016,46.0,Tennessee,101.3548027538424,60.0,1102457.0
2739,BFFDB,TN,2016,25503.0,Tennessee,101.3548027538424,60.0,1102457.0
2740,BFPRP,TN,2016,4475.0,Tennessee,101.3548027538424,60.0,1102457.0
2741,CLPRB,TN,2016,16596.0,Tennessee,101.3548027538424,60.0,1102457.0
2742,CLPRK,TN,2016,25.771,Tennessee,101.3548027538424,60.0,1102457.0
2743,CLPRP,TN,2016,644.0,Tennessee,101.3548027538424,60.0,1102457.0
2744,COPRK,TN,2016,5.722,Tennessee,101.3548027538424,60.0,1102457.0
2745,EMFDB,TN,2016,25253.0,Tennessee,101.3548027538424,60.0,1102457.0
2746,ENPRP,TN,2016,4429.0,Tennessee,101.3548027538424,60.0,1102457.0
2747,GETCB,TN,2016,213.0,Tennessee,101.3548027538424,60.0,1102457.0
2748,HYTCB,TN,2016,62538.0,Tennessee,101.3548027538424,60.0,1102457.0
2749,NCPRB,TN,2016,64645.0,Tennessee,101.3548027538424,60.0,1102457.0
2750,NGMPB,TN,2016,4180.0,Tennessee,101.3548027538424,60.0,1102457.0
2751,NGMPK,TN,2016,1.16,Tennessee,101.3548027538424,60.0,1102457.0
2752,NGMPP,TN,2016,3603.0,Tennessee,101.3548027538424,60.0,1102457.0
2753,NUETB,TN,2016,309357.0,Tennessee,101.3548027538424,60.0,1102457.0
2754,PAPRB,TN,2016,1471.0,Tennessee,101.3548027538424,60.0,1102457.0
2755,PAPRP,TN,2016,257.0,Tennessee,101.3548027538424,60.0,1102457.0
2756,REPRB,TN,2016,154183.0,Tennessee,101.3548027538424,60.0,1102457.0
2757,SOTCB,TN,2016,1546.0,Tennessee,101.3548027538424,60.0,1102457.0
2758,TEPRB,TN,2016,485787.0,Tennessee,101.3548027538424,60.0,1102457.0
2759,TETCB,TN,2016,2207227.0,Tennessee,101.3548027538424,60.0,1102457.0
2760,WDEXB,TN,2016,0.0,Tennessee,101.3548027538424,60.0,1102457.0
2761,WDPRB,TN,2016,58624.0,Tennessee,101.3548027538424,60.0,1102457.0
2762,WDTCB,TN,2016,58624.0,Tennessee,101.3548027538424,60.0,1102457.0
2763,WSTCB,TN,2016,5411.0,Tennessee,101.3548027538424,60.0,1102457.0
2764,WWPRB,TN,2016,64036.0,Tennessee,101.3548027538424,60.0,1102457.0
2765,WYTCB,TN,2016,348.0,Tennessee,101.3548027538424,60.0,1102457.0
2766,BDFDB,TX,2016,22916.0,Texas,656.7493464196071,176.0,83607077.0
2767,BDPRP,TX,2016,4218.0,Texas,656.7493464196071,176.0,83607077.0
2768,BFFDB,TX,2016,71381.0,Texas,656.7493464196071,176.0,83607077.0
2769,BFPRP,TX,2016,12718.0,Texas,656.7493464196071,176.0,83607077.0
2770,CLPRB,TX,2016,515707.0,Texas,656.7493464196071,176.0,83607077.0
2771,CLPRK,TX,2016,13.223,Texas,656.7493464196071,176.0,83607077.0
2772,CLPRP,TX,2016,39001.0,Texas,656.7493464196071,176.0,83607077.0
2773,COPRK,TX,2016,5.722,Texas,656.7493464196071,176.0,83607077.0
2774,EMFDB,TX,2016,48465.0,Texas,656.7493464196071,176.0,83607077.0
2775,ENPRP,TX,2016,8500.0,Texas,656.7493464196071,176.0,83607077.0
2776,GETCB,TX,2016,2478.0,Texas,656.7493464196071,176.0,83607077.0
2777,HYTCB,TX,2016,12389.0,Texas,656.7493464196071,176.0,83607077.0
2778,NCPRB,TX,2016,556938.0,Texas,656.7493464196071,176.0,83607077.0
2779,NGMPB,TX,2016,8659990.0,Texas,656.7493464196071,176.0,83607077.0
2780,NGMPK,TX,2016,1.199,Texas,656.7493464196071,176.0,83607077.0
2781,NGMPP,TX,2016,7225471.0,Texas,656.7493464196071,176.0,83607077.0
2782,NUETB,TX,2016,440109.0,Texas,656.7493464196071,176.0,83607077.0
2783,PAPRB,TX,2016,6683754.0,Texas,656.7493464196071,176.0,83607077.0
2784,PAPRP,TX,2016,1168080.0,Texas,656.7493464196071,176.0,83607077.0
2785,REPRB,TX,2016,709194.0,Texas,656.7493464196071,176.0,83607077.0
2786,SOTCB,TX,2016,10946.0,Texas,656.7493464196071,176.0,83607077.0
2787,TEPRB,TX,2016,17008753.0,Texas,656.7493464196071,176.0,83607077.0
2788,TETCB,TX,2016,12986076.0,Texas,656.7493464196071,176.0,83607077.0
2789,WDEXB,TX,2016,0.0,Texas,656.7493464196071,176.0,83607077.0
2790,WDPRB,TX,2016,53208.0,Texas,656.7493464196071,176.0,83607077.0
2791,WDTCB,TX,2016,53208.0,Texas,656.7493464196071,176.0,83607077.0
2792,WSTCB,TX,2016,27667.0,Texas,656.7493464196071,176.0,83607077.0
2793,WWPRB,TX,2016,80874.0,Texas,656.7493464196071,176.0,83607077.0
2794,WYTCB,TX,2016,531124.0,Texas,656.7493464196071,176.0,83607077.0
